title,category,body
Akun Facebook Mengatasnamakan Bupati Landak,hoaks,"Beredar sebuah akun Facebook yang mengatasnamakan Bupati Landak, Karolin Margaret Natasa. Dalam percakapan messenger, akun tersebut meminta nomer WhatsApp ke sejumlah orang di list pertemanan.Terkait dengan akun tersebut, Bupati Landak Karolin Margaret Natasa membantah bahwa akun tersebut milik dia. Dalam rilis di laman Facebooknya, Karolin mengklarifikasi dan menjelaskan bahwa akun Facebook yang mengatasnamakan dia dan meminta sejumlah nomer WA melalui messenger adalah akun palsu. “Akun berikut adalah akun palsu.1. Tidak ada centang biru.2. Bupati Landak tidak pernah minta nomor hp melalui messenger.Apabila menemukan akun palsu atas nama Bupati Landak, segera laporkan”."
Undangan Deklarasi KAMI Jawa Timur,hoaks,"Telah beredar sebuah pesan berantai di WhatsApp terkait undangan deklarasi KAMI Jawa Timur yang akan dilaksanakan pada Rabu, 16 September 2020. Dalam undangan itu terdapat rundown acara yakni pidato kebangsaan dari Jendral (Purn) Gatot Nurmantyo. Tertulis di undangan tersebut pihak yang mengundang adalah Sekretariat KAMI Jawa Timur.Setelah ditelusuri lebih lanjut, Komite Eksekutif KAMI Jawa Timur, Donny Handricahyono mengatakan bahwa undangan deklarasi tersebut hoaks. Undangan itu dibuat oleh oknum tidak bertanggung jawab. Donny menjelaskan, KAMI Jawa Timur sudah melakukan deklarasi sejak Agustus lalu di Taman Makam Pahlawan. Saat itu deklarasi memang dilakukan secara mendadak."
Pesan Berantai Cara Mendapat Kuota Gratis dari Provider Internet,hoaks,"Beredar sebuah pesan berantai disertai gambar dengan memberikan informasi mengenai cara mendapatkan kuota internet gratis dari semua platform penyedia jasa internet, dan pada pesan berantai tersebut dituliskan instruksi untuk mengunjungi halaman Website yang mengarah pada situstetapdirumahsajhaaa.blogspot.com guna mengetahui cara mendapatkan kuota internet tersebut. Faktanya, informasi pada pesan berantai tersebut adalah salah dan bukan berasal dari sumber kredibel. Dari hasil penelusuran diketahui bahwa situs yang diklaim sebagai petunjuk untuk mendapatkan kuota gratis tersebut adalah situs yang mengandung unsur konten negatif berupa perjudian dan penipuan. Guna mendukung kebijakan Presiden Joko Widodo untuk beraktivitas produktif di rumah dalam menekan penyebaran Virus Corona, beberapa provider internet memang menyediakan paket internet gratis dengan ketentuan dan syarat tertentu, namun bukan seperti informasi yang disampaikan pada pesan berantai tersebut."
"Selama Covid-19 Ada, Tidak Ada Orang Gila yang Kena Covid-19",disinformasi,"Beredar unggahan di media sosial Facebook berisi klaim yang menyebutkan bahwa vaksin yang ampuh adalah darahnya orang gila. Sebab, sejak awal pandemi hingga sekarang tidak pernah ada orang gila yang terkena Covid-19.Dilansir dari Turnbackhoax.id, klaim bahwa selama pandemi tidak ada orang gangguan jiwa yang terkena Covid-19 adalah tidak benar. Faktanya, dari penelusuran beberapa pemberitaan media, terdapat orang dengan gangguan jiwa di beberapa daerah yang positif terinfeksi Covid-19."
44 Karyawan PT. Bakrie Autoparts Positif Corona,hoaks,"Beredar postingan di kanal Twitter informasi yang menyebutkan bahwa ada 44 karyawan PT. Bakrie Autoparts Bekasi Positif Corona bahkan salah satunya meninggal .  Menanggapi hal tersebut, pihak PT. Bakrie Autoparts menegaskan bahwa kabar itu tidak benar atau hoaks, hal ini disampaikan oleh HR & GA Departemen PT. Bakrie Autoparts, Budi Utomo saat ditemui langsung di kantornya, senin (14/09/2020). Dijelaskan Budi bahwa PT. Bakrie Autoparts semenjak adanya instruksi dari Pemerintah pada Maret lalu untuk menerapkan Protokol Kesehatan di wilayah perusahaan, manajemen perusahaan langsung mengikuti kebijakan Pemerintah tersebut dengan membuat edaran kepada seluruh karyawan PT. Bakrie Autoparts  tentang penerapan protokol kesehatan di lingkungan perusahaan."
Indonesia Jadi Negara dengan Kasus Covid-19 Terbanyak,disinformasi,"Beredar di aplikasi percakapan WhatsApp kondisi terakhir pandemi Virus Corona (Covid-19) di Indonesia saat ini adalah terbanyak peringkat pertama dunia. Faktanya pesan berantai yang menyebut Indonesia sebagai negara nomor satu penderita Covid-19 adalah tidak benar. Menurut WHO, Amerika Serikat menjadi negara terbanyak yang melaporkan kasus positif Covid-19."
Akun Facebook Mengatasnamakan Anggota Polres Trenggalek,hoaks,"Beredar sebuah akun di media sosial Facebook yang mengatasnamakan anggota Polres Trenggalek. Dalam profil akun itu dituliskan, pemilik akun tersebut berdomisili di Kabupaten Trenggalek dan sedang bekerja di Polres Trenggalek. Faktanya, Polres Trenggalek melalui laman Instagram-nya mengklarifikasi bahwa akun Facebook tersebut adalah akun palsu yang mencatut Institusi Polri. Pihaknya menegaskan bahwa tidak ada anggota dengan nama tersebut di Polres Trenggalek."
Pegowes Meninggal di Banguntapan,disinformasi,"Beredar di media sosial Twitter sebuah video pegowes meninggal dunia.  Disebutkan pada narasi bahwa video tersebut terjadi di wilayah Ring Road Timur Banguntapan, Bantul. Setelah ditelusuri, Kapolsek Banguntapan Kompol Zaenal Supriyatna memastikan tidak ada peristiwa pegowes meninggal dunia seperti yang beredar di media sosial. Hal yang sama juga disampaikan oleh Kanit Laka Polres Bantul, Ipda Maryana. Ia memastikan bahwa tidak ada pegowes yang meninggal atau pun insiden yang melibatkan pegowes di Banguntapan. Adapun pegowes yang meninggal dunia tersebut diketahui merupakan seorang warga Perumahan Cilegon Indah, Kecamatan Kramatwatu, Kabupaten Serang, Banten. Beliau meninggal saat bersepeda di Jalan Raya Serang–Cilegon, Kampung Ranca Talas, Kelurahan Drangong, Kecamatan Taktakan, Kota Serang, Banten pada Sabtu 22 Agustus 2020 lalu."
Ada Pawai Tim Hendi Sepanjang Tugu Muda Menuju Tempat Pendaftaran Pilkada 2020,disinformasi,"Beredar sebuah pesan berantai di jejaring WhatsApp yang berisi himbauan kepada masyarakat untuk menghindari jalur yang akan dilalui petahana Wali Kota Semarang, Hendrar Prihadi saat hendak mendaftarkan diri ke tempat pendaftaran Pilkada 2020. Adapun jalur yang akan dilewati untuk pawai Tim Pak Hendi adalah jalur dari tugumuda ke arah patra sisingamangaraja. Saat dikonfirmasi, Wali Kota Semarang, Hendrar Prihadi menyampaikan bahwa pesan tersebut hoaks atau tidak benar. Hendi menegaskan pihaknya tidak akan melakukan pawai dan akan mengikuti arahan Komisi Pemilihan Umum (KPU) Kota Semaran"
Beredar Pesan Razia Anak-anak yang Keliaran Malam di Kota Sukabumi,hoaks,"Beredar pesan berantai yang tersebar melalui grup-grup WhatsApp di warga Kota Sukabumi, dalam pesan tersebut disebutkan adanya razia keliling yang dilakukan Satpol PP dan Satgas Covid-19. Sasarannya adalah anak-anak dan lansia dilarang keluar sesudah jam 7 malam.Faktanya hal tersebut dibantah oleh pihak Diskominfo Kota Sukabumi yang mengatakan bahwa pesan tersebut adalah berita bohong atau hoaks. Sebab hingga saat ini tidak ada peraturan jam malam di Kota Sukabumi. Selain itu hal yang sama disampaikan oleh Dinas Satpol PP kota Sukabumi yang menyebutkan bahwa pesan tersebut hoaks. Karena Pemerintah Kota Sukabumi tidak merilis Peraturan Walikota mengenai jam malam."
Lowongan Kerja Puskesmas Kedungkandang,hoaks,"Beredar unggahan di media sosial Facebook yang menginformasikan adanya pembukaan lowongan kerja di Puskesmas Kedungkandang Kota Malang. Dalam unggahan tersebut juga dituliskan beberapa posisi yang dibutuhkan, persyaratan yang harus dipenuhi serta nomor kontak staf administrasi yang bisa dihubungi.Menanggapi hal tersebut, Puskesmas Kedungkandang Kota Malang melalui laman Twitter-nya menegaskan bahwa informasi tersebut adalah tidak benar atau hoaks. Pihaknya juga menghimbau kepada segenap masyarakat untuk selalu waspada terhadap segala modus penipuan mengatasnamakan Puskesmas Kedungkandang."
Video Kecelakaan Maut Dua Siswi di Kebonpolo Magelang,disinformasi,"Beredar sebuah pesan berantai di WhatsApp, sebuah video kecelakaan yang dalam keterangannya terjadi di Kebonpolo Kota Magelang. Dalam video tersebut terlihat dua perempuan tergeletak di bawah truk dengan bersimbah darah.Faktanya terkait beredarnya video kecelakaan tersebut, Kanit Laka Lantas Polres Magelang Kota, Ipda Pungky memberikan klarifikasi. Beliau mengatakan bahwa tidak ada kejadian tersebut di wilayah hukumnya. Dikutip dari media Kumparan, kejadian sebenarnya terjadi di depan Ramayana Grand Cakung, Jakarta Timur."
Pesan Berantai Pengembalian Dana Tambahan BST (Bantuan Sosial Tunai),hoaks,"Beredar sebuah pesan berantai di WhatsApp Group (WAG) dikalangan masyarakat Jombang yang berisi informasi bahwa, bagi penerima dana tambahan BST sembako sebesar Rp500 ribu yang sudah masuk ke rekening dihimbau bersiap-siap jika suatu saat disuruh untuk mengembalikan uang tersebut ke kas Negara. Menanggapi pesan yang beredar tersebut, Kepala Dinas Sosial Kabupaten Jombang, Moch Saleh dengan tegas mengatakan jika informasi tersebut tidak benar alias hoaks. Saleh menjelaskan bahwa program dana tambahan adalah program resmi dari Pemerintah pusat melalui Kemensos. Saleh juga menjelaskan bahwa program itu juga sudah dilaunching Menteri Sosial, dan dana itu memang diperuntukkan untuk masyarakat kenapa harus dikembalikan lagi."
Foto Yosi Mokalu Mengenakan Kaos Bertuliskan “BADAN ARAHAN BUZZERP ISTANA”,disinformasi,"Telah beredar sebuah foto di media sosial yang menunjukkan kaos yang dikenakan oleh Yosi Mokalu bertuliskan “BADAN ARAHAN BUZZERP ISTANA”Setelah ditelusuri lebih lanjut, faktanya klaim itu salah. Foto itu merupakan hasil suntingan yang sebenarnya kaos yang dikenakan Yosi Mokalu bertuliskan ""GOLDEN STATE WARRIORS""."
"Akun WhatsApp Mengatasnamakan Walikota Kediri, Abdullah Abu Bakar Meminta Sumbangan",hoaks,"Beredar sebuah tangkapan layar dari pesan WhatsApp yang mengatasnamakan Walikota Kediri, Abdullah Abu Bakar. Dalam foto tangkapan layar tersebut akun tersebut meminta donasi berbentuk uang. Faktanya Walikota Kediri, Abdullah Abu Bakar menegaskan jika dirinya meminta sumbangan itu tidak benar, dirinya menjelaskan bahwa dia beserta jajaran Pemerintah Kota Kediri tidak sedang mengadakan kegiatan tersebut. Walikota berharap warga Kota Kediri tidak mudah percaya jika ada pesan WA, telepon ataupun SMS yang mengatasnamakan WaliKota Kediri, keluarga ataupun pejabat Pemkot Kediri untuk meminta sejumlah dana, dipastikan itu oknum penipu."
Facebook Indonesian Hoaxes Milik Mafindo Adalah Buzzer Cebong,hoaks,"Telah beredar unggahan di media sosial yang menyebutkan bahwa akun Facebook Indonesian Hoaxes yang dikelola oleh Mafindo atau Turn Back Hoax adalah buzzer cebong. Unggahan tersebut disertai dengan narasi yang menyebutkan ""Salah satu akun buzzer cebong,,,,,semua fakta yg merugikan pemerintah dibilang hoax,,,vangkeeee"". Dilansir dari laman situs Liputan6.com, klaim akun Facebook Indonesian Hoaxes milik organisasi Mafindo atau Turn Back Hoax adalah buzzer cebong,  tidak benar atau hoaks. Faktanya, akun Facebook yang dikelola organisasi Mafindo tersebut tidak berpihak pada Pemerintah atau oposisi Pemerintah."
Cilandak Barat Ditetapkan sebagai Klaster  Zona Merah Baru Covid-19,disinformasi,"Telah beredar pesan berantai di WhatsApp yang berisi klaim bahwa Cilandak Barat, Jakarta Selatan telah ditetapkan sebagai klaster zona merah baru Covid-19. Warga dihimbau agar pertimbangkan dengan bijak jika akan pergi ke pusat komersial seperti PIM, Citos, dan kawasan bisnis lainnya. Jejak terbaru pasien positif Covid-19, antara lain: Area komersial Kemang, taman perkantoran di TB Simatupang, Senopati al fresco dining, dan Cipete F&B strip. Dilansir dari laman situs data.jakarta.go.id, informasi bahwa Cilandak Barat, Jakarta Selatan telah ditetapkan sebagai klaster zona merah baru Covid-19 adalah tidak benar. Hal yang sama juga ditanggapi oleh pihak Kecamatan Cilandak. Mundari selaku Camat Cilandak menegaskan bahwa pihaknya belum menerima data terkait hal tersebut dan belum ada rilis berita mengenai klaster zona merah baru di Cilandak Barat dari Dinas Kesehatan DKI Jakarta."
Perdana Menteri Jepang Mundur Terkait Virus Corona,disinformasi,"Sebuah akun Twitter diketahui mengunggah cuitan berupa narasi untuk membalas  cuitan akun Twitter resmi Presiden Joko Widodo tentang Perdana Menteri Jepang Abe Shinzo pada 28 Agustus 2020. Akun tersebut dalam cuitannya mengklaim bahwa perdana menteri Jepang mundur terkait Virus Corona. Akun itu juga menyebut menteri-menteri di Indonesia yang pernah terkena Virus Corona malah kembali menjabat. Faktanya, klaim bahwa Perdana Menteri Jepang Shinzo Abe mundur karena virus Corona tidak tepat. Perdana Menteri Jepang Shinzo Abe mundur dari jabatannya karena penyakit kolitis ulseratif yang telah bertahun-tahun ia derita. Ia melalui akun Twitter resminya memohon maaf atas keputusan mundurnya itu dan mengungkapkan penyakit kolitis ulseratif yang telah lama dideritanya kembali kambuh sehingga kondisi kesehatan fisiknya terus menurun. Perdana Menteri Shinzo Abe juga menyebutkan bahwa kondisi seperti itu akan berpengaruh dalam pengambilan keputusan politik yang penting. Klaim mengenai menteri-menteri Indonesia yang pernah terkena virus Corona kembali menjabat dalam cuitan tersebut kurang tepat. Hanya ada satu menteri Indonesia yang pernah terkena virus Corona, yaitu Menteri Perhubungan Budi Karya Sumadi. Ia dinyatakan sembuh 31 Maret 2020 setelah setelah 17 hari dirawat di RSPAD Gatot Soebroto dan kembali menjalankan tugasnya sebagai Menteri Perhubungan."
"Bima Arya, Gelar Razia GDS, Siswa Yang Terjaring Diberi Sanksi Menyemprot Lingkungan Dengan Radius 1000 Meter",disinformasi,"Beredar kabar bahwa Walikota Bogor Bima Arya akan menggelar razia Gerakan Disiplin Siswa (GDS) bersama Satpol PP. Dalam kabar yang menyebar melalui pesan berantai itu pun menyebut, para siswa yang terjaring razia akan dikarantina dan diberi sanksi dengan menyemprot lingkungan dengan radius 1000 meter.Berdasarkan penelusuran fakta, dilansir bogor-today.com (1/9/20), Wakil Wali Kota Bogor, Dedie A. Rachim menepis kabar tersebut. Ia mengatakan informasi itu tidak benar. Sementara, www.timesindonesia.co.id (6/8/20) memberitakan, sejumlah siswa di Kota Madiun terjaring mobil Gerakan Disiplin Siswa (GDS) yang dilakukan oleh Dinas Pendidikan Kota Madiun bersama Satuan Polisi Pamong Praja (Satpol PP) Kota Madiun. Kabar tersebut merupakan dua peristiwa yang berbeda namun sengaja diframing oleh sumber seolah-olah dalam satu peristiwa. Isu GDS yang telah dilakukan oleh Pemkot Madiun untuk menertibkan disiplin siswa dikaitkan dengan isu kebijakan perpanjangan kelima PSBB proporsional di wilayah Bogor, Depok, dan Bekasi (BODEBEK) yang baru saja diterbitkan oleh Pemerintah Provinsi Jawa Barat."
Akun Mengatasnamakan Mantan Gubernur Kepri Meminjam Uang,hoaks,"Beredar di aplikasi Messenger akun mengatasnamakan Mantan Gubernur Kepri, Nurdin Basirun meminjam uang sebesar Rp 500 ribu yang akan digunakan untuk membeli makanan di rutan tempat ia ditahan saat ini. Menanggapi hal tersebut, Pengacara Nurdin Basirun, Andi Muhammad Asrun menegaskan bahwa Nurdin Basirun tidak pernah memiliki akun media sosial apapun. Akun tersebut merupakan akun palsu yang dibuat oleh oknum tidak bertanggung jawab untuk mendapatkan keuntungan pribadi. Menindak lanjuti beredarnya akun palsu tersebut, Pengacara Nurdin Basirun akan berkoordinasi dengan pihak keluarga untuk membuat laporan ke Kepolisian."
Burj Khalifa Dihiasi Bendera Israel untuk Merayakan Perjanjian Damai Israel dan Uni Emirat Arab,disinformasi,"Beredar foto di media sosial Facebook dan Twitter memperlihatkan gedung tertinggi di dunia, Burj Khalifa di Dubai yang dihiasi bendera Israel. Pengunggah foto itu dalam narasinya mengklaim hal tersebut dilakukan untuk merayakan perjanjian damai antara Israel dan Uni Emirat Arab (UEA). Faktanya, dikutip dari Periksafakta.afp.com klaim gedung Burj Khalifa dihiasi bendera Israel untuk merayakan perjanjian damai antara Israel dan Uni Emirat Arab adalah salah. Foto tersebut merupakan hasil suntingan dengan menambahkan gambar bendera Israel. Foto asli diketahui diunggah di sebuah blog perjalanan pada tanggal 22 Oktober 2019 dan tidak menunjukkan adanya bendera Israel."
KPK Gelar Lomba Petak Umpat Peringati HUT RI ke-75,hoaks,"Beredar unggahan di media sosial Facebook yang menyebutkan bahwa Komisi Pemberantasan Korupsi (KPK) menggelar lomba petak umpat untuk menyambut Hari Ulang Tahun (HUT) Kemerdekaan Republik Indonesia ke-75. Dalam unggahan itu disebutkan, juara pertama diraih oleh Harun Masiku dari Fraksi PDIP. Berdasarkan penelusuran Cek Fakta Medcom.id, klaim dalam unggahan tersebut adalah tidak benar atau hoaks. Perayaan HUT RI ke-75 di KPK digelar secara virtual atau daring dan tidak ada acara perlombaan. Dilansir dari laman Tempo.co, upacara HUT Kemerdekaan Indonesia yang ke-75 secara daring tersebut digelar pada hari Selasa, 17 Agustus 2020, pukul 10.00 WIB. Pegawai juga diwajibkan mengikuti upacara penurunan bendera Merah Putih pada pukul 17.00 WIB. Imbauan itu tertuang dalam surat Sekretaris Jenderal Nomor 406/HM.00.00/50-56/08/2020 perihal Upacara Peringatan HUT Kemerdekaan Republik Indonesia (RI) Tahun 2020."
Video Kelompok Wanita Berhijab Injak Bendera Merah Putih Demi Konten TikTok,disinformasi,"Telah beredar video pendek di media sosial Instagram disertai dengan narasi yang mengklaim sejumlah kelompok perempuan berhijab menginjak bendera merah putih saat sedang berfoto. Aksi itu disebut-sebut dilakukan demi konten Tiktok. Berikut narasi unggahannya ""Demi Konten Tiktok, Cewek-cewek Berpose dengan Injak-injak Bendera Merah Putih"". Faktanya, dilansir dari Timesindonesia.co.id sekelompok wanita berhijab tersebut tidak menginjak bendera merah putih, melainkan menginjak kain dekorasi yang digunakan untuk berfoto di atas atap. Adapun warna kain yang digunakan adalah warna krim, terlihat seperti warna putih karena efek filter video."
